,employer,num_message,timestamp,coef
3074,Carlton Peyton,26,11-07-2022,0.0
2012,Marvin Hansen,28,11-07-2022,0.0
3437,Emmie Jenkins,40,11-07-2022,0.0
4070,Thersa Willhite,39,11-07-2022,0.0
858,Lynne Dozier,34,11-07-2022,0.0
5133,Thomas Poore,37,11-07-2022,0.0
4952,Natasha Andrews,42,11-07-2022,0.0
9496,Bruce Makela,36,11-07-2022,0.6699999999999999
9723,Gary Richardson,24,11-07-2022,0.0
6384,Ray Zanola,46,11-07-2022,0.0
4280,Lois Harrington,26,11-07-2022,0.0
9935,Jeanne Taylor,7,11-07-2022,0.0
6211,Shirley Murphree,25,11-07-2022,1.67
8587,Eliz Urban,45,11-07-2022,0.0
274,Jerome Lawrence,49,11-07-2022,0.6699999999999999
580,Leah Mendoza,21,11-07-2022,0.6699999999999999
2983,Michael Cuneo,45,11-07-2022,1.67
2211,Albert Ortiz,30,11-07-2022,0.0
3857,Joyce Osborne,28,11-07-2022,0.0
7926,Nellie Alexander,22,11-07-2022,0.6699999999999999
7584,Raymond Trevino,31,11-07-2022,0.0
1130,Louise Gerber,45,11-07-2022,0.6699999999999999
7621,Robert Bennett,22,11-07-2022,0.0
1486,Ann Flanagan,28,11-07-2022,0.0
738,Salvatore Ketron,45,11-07-2022,0.0
2374,Louis Stater,23,11-07-2022,0.0
4578,Jacob Cole,48,11-07-2022,0.0
3566,Rogelio Degeyter,34,11-07-2022,0.6699999999999999
9217,Max Ceasar,32,11-07-2022,1.67
7127,Allison Sharkey,48,11-07-2022,0.6699999999999999
680,Yvette Dugas,22,11-07-2022,0.0
9168,Marvin Wilson,27,11-07-2022,0.6699999999999999
7004,Scott Self,34,11-07-2022,0.0
1345,Rose Vanatta,50,11-07-2022,2.67
31,Paul Glass,31,11-07-2022,0.0
9901,Jeanne Taylor,39,12-07-2022,0.6699999999999999
2845,Lacie Jennings,35,12-07-2022,0.6699999999999999
5205,John Galvin,45,12-07-2022,2.67
4245,Lois Harrington,35,12-07-2022,0.0
3418,Emmie Jenkins,21,12-07-2022,0.0
7966,Nellie Alexander,21,12-07-2022,0.0
6682,Elinor Hill,22,12-07-2022,0.6699999999999999
4521,Jacob Cole,43,12-07-2022,1.67
248,Jerome Lawrence,41,12-07-2022,0.0
3565,Rogelio Degeyter,29,12-07-2022,0.6699999999999999
749,Salvatore Ketron,32,12-07-2022,0.6699999999999999
1221,Jeffrey Crumley,26,12-07-2022,0.0
7599,Raymond Trevino,32,12-07-2022,0.6699999999999999
7600,Robert Bennett,33,12-07-2022,1.67
4177,Tonya Rhodes,49,12-07-2022,1.67
508,Leah Mendoza,47,12-07-2022,1.67
2128,Randy Balch,24,12-07-2022,0.6699999999999999
3225,Mary Remis,30,12-07-2022,0.0
6913,Rafael Lampe,22,12-07-2022,0.6699999999999999
7309,Barry Powell,20,12-07-2022,0.0
7403,Joseph Pike,34,12-07-2022,0.6699999999999999
627,Yvette Dugas,21,12-07-2022,1.67
8331,Michelle Robbins,24,12-07-2022,0.0
5842,Charles Brown,40,12-07-2022,0.6699999999999999
8930,George Chausse,49,12-07-2022,0.6699999999999999
6100,Robert Locke,37,12-07-2022,0.0
8062,Laura Acker,46,12-07-2022,0.0
4307,Ralph Roache,37,12-07-2022,1.67
2066,Marvin Hansen,32,12-07-2022,0.0
8560,Eliz Urban,21,12-07-2022,0.0
6432,Anna Lauer,43,12-07-2022,0.6699999999999999
3756,Nicole Natalie,46,12-07-2022,0.6699999999999999
4957,Natasha Andrews,47,12-07-2022,0.0
6207,Shirley Murphree,50,12-07-2022,0.0
4765,Vincent Robertson,30,12-07-2022,0.0
375,Lisa Johnston,26,12-07-2022,1.67
9418,Bruce Makela,48,12-07-2022,1.67
6857,Wilma Harden,37,12-07-2022,0.0
9075,Ann Gardner,44,12-07-2022,0.6699999999999999
449,John Vest,50,12-07-2022,0.0
3172,Glenda Boswell,35,12-07-2022,0.0
6568,Curtis Davis,40,12-07-2022,0.6699999999999999
5944,Joe Gordon,36,12-07-2022,1.67
1943,Evelyn Moran,30,12-07-2022,0.0
2412,Brent Degan,49,12-07-2022,0.6699999999999999
2397,Louis Stater,35,12-07-2022,0.0
1724,Kenneth Harvey,21,12-07-2022,0.0
9511,Gloria Schmitz,45,12-07-2022,0.6699999999999999
873,Lynne Dozier,44,12-07-2022,0.6699999999999999
5797,Irene Semmes,31,12-07-2022,0.0
3894,Joyce Osborne,37,12-07-2022,0.0
8297,Kathryn Ford,20,12-07-2022,0.0
8170,Donnie Flores,47,12-07-2022,0.0
4643,Anthony Hankerson,47,12-07-2022,0.0
7726,Lyndon Falls,47,12-07-2022,1.67
8464,Megan Elizondo,43,12-07-2022,0.6699999999999999
1082,David Orr,26,12-07-2022,1.67
5689,Dorthea Guyton,48,12-07-2022,0.0
6363,Ray Zanola,28,12-07-2022,1.67
8774,Larry Williamson,42,12-07-2022,0.0
9273,Max Ceasar,47,12-07-2022,0.0
1359,Rose Vanatta,42,12-07-2022,0.0
6007,Carol Chapman,23,12-07-2022,0.0
6519,Curtis Davis,21,13-07-2022,0.0
1328,Rose Vanatta,38,13-07-2022,0.0
4383,Ralph Roache,45,13-07-2022,0.6699999999999999
1665,Anthony Wright,41,13-07-2022,1.67
1822,Dwayne Williams,39,13-07-2022,1.67
5780,Irene Semmes,22,13-07-2022,1.67
4910,Natasha Andrews,29,13-07-2022,1.67
5226,John Galvin,47,13-07-2022,0.6699999999999999
6116,Robert Locke,38,13-07-2022,1.67
3930,Howard Barnes,23,13-07-2022,0.6699999999999999
6391,Ray Zanola,28,13-07-2022,0.0
3483,Emmie Jenkins,41,13-07-2022,0.0
553,Leah Mendoza,33,13-07-2022,0.0
2558,William Dixon,22,13-07-2022,1.67
994,Lisa Bailes,46,13-07-2022,0.6699999999999999
897,Lynne Dozier,31,13-07-2022,0.0
2305,Louis Stater,22,13-07-2022,0.0
7718,Lyndon Falls,43,13-07-2022,1.67
7041,Scott Self,45,13-07-2022,0.0
8530,Eliz Urban,22,13-07-2022,0.0
6464,Anna Lauer,31,13-07-2022,0.0
3197,Glenda Boswell,45,13-07-2022,0.6699999999999999
9251,Max Ceasar,32,13-07-2022,0.6699999999999999
8828,Jimmy Williamson,22,13-07-2022,0.0
6645,Elinor Hill,45,13-07-2022,0.0
9997,Jeanne Taylor,42,13-07-2022,0.0
2439,Brent Degan,35,13-07-2022,0.6699999999999999
4648,Anthony Hankerson,30,13-07-2022,0.6699999999999999
9713,Gary Richardson,32,13-07-2022,0.6699999999999999
9454,Bruce Makela,34,13-07-2022,0.0
8395,Michelle Robbins,48,13-07-2022,0.6699999999999999
4136,Tonya Rhodes,45,13-07-2022,0.6699999999999999
2280,Albert Ortiz,28,13-07-2022,0.0
7210,Wendy Orr,34,13-07-2022,0.0
7658,Robert Bennett,33,13-07-2022,1.67
9158,Marvin Wilson,23,13-07-2022,0.0
5018,Linda Valdez,22,13-07-2022,1.67
77,Paul Glass,49,13-07-2022,0.0
7536,Raymond Trevino,48,13-07-2022,0.6699999999999999
390,Lisa Johnston,45,13-07-2022,0.0
9684,Amanda Leatham,31,13-07-2022,0.0
3251,Mary Remis,41,13-07-2022,0.0
1998,Evelyn Moran,24,13-07-2022,0.0
5362,Jerry Joy,43,13-07-2022,0.0
9521,Gloria Schmitz,46,13-07-2022,0.0
1591,Dorathy Lander,26,13-07-2022,0.6699999999999999
7479,Joseph Pike,48,13-07-2022,2.67
1056,David Orr,30,13-07-2022,0.0
7142,Allison Sharkey,33,13-07-2022,0.6699999999999999
5879,Charles Brown,44,13-07-2022,0.0
7878,Sarah Harwood,32,13-07-2022,0.0
737,Salvatore Ketron,45,13-07-2022,0.0
3758,Nicole Natalie,50,13-07-2022,0.6699999999999999
9861,Jay Traficante,43,13-07-2022,0.0
4702,Vincent Robertson,29,13-07-2022,0.0
8133,Donnie Flores,37,13-07-2022,0.0
6912,Rafael Lampe,45,13-07-2022,1.67
2677,Alice Washington,48,13-07-2022,0.0
2842,Lacie Jennings,50,13-07-2022,0.6699999999999999
2121,Randy Balch,33,13-07-2022,0.0
1180,Louise Gerber,46,13-07-2022,0.0
4455,Steve Wolcott,41,13-07-2022,0.6699999999999999
1298,Jeffrey Crumley,38,13-07-2022,0.6699999999999999
9050,Ann Gardner,42,13-07-2022,0.0
8488,Megan Elizondo,32,13-07-2022,0.0
3614,William Diaz,41,13-07-2022,0.0
8753,Larry Williamson,21,13-07-2022,0.0
5637,Dorthea Guyton,22,13-07-2022,0.0
18,Paul Glass,46,14-07-2022,2.67
4222,Lois Harrington,38,14-07-2022,0.0
5803,Charles Brown,24,14-07-2022,0.0
5167,Thomas Poore,47,14-07-2022,0.6699999999999999
7735,Lyndon Falls,31,14-07-2022,0.0
6214,Shirley Murphree,41,14-07-2022,0.6699999999999999
2496,Brent Degan,37,14-07-2022,0.0
6724,Ruby Dicus,30,14-07-2022,0.6699999999999999
1619,Anthony Wright,21,14-07-2022,0.0
2288,Albert Ortiz,38,14-07-2022,0.6699999999999999
8735,Larry Williamson,39,14-07-2022,0.6699999999999999
2944,Michael Cuneo,40,14-07-2022,0.0
1921,Evelyn Moran,27,14-07-2022,0.6699999999999999
4805,Lachelle Armstrong,34,14-07-2022,0.6699999999999999
7459,Joseph Pike,3,14-07-2022,0.0
4944,Natasha Andrews,36,14-07-2022,0.0
7862,Sarah Harwood,28,14-07-2022,1.67
3273,Mary Remis,40,14-07-2022,0.0
9773,Gary Richardson,48,14-07-2022,0.6699999999999999
6187,Robert Locke,33,14-07-2022,0.6699999999999999
9381,Maxie Banks,25,14-07-2022,1.67
3666,William Diaz,49,14-07-2022,0.6699999999999999
2669,Alice Washington,49,14-07-2022,0.0
1435,Ann Flanagan,26,14-07-2022,0.0
1003,David Orr,25,14-07-2022,0.0
422,John Vest,47,14-07-2022,0.6699999999999999
9449,Bruce Makela,28,14-07-2022,0.0
3903,Howard Barnes,31,14-07-2022,0.0
3064,Carlton Peyton,20,14-07-2022,0.0
5359,Jerry Joy,32,14-07-2022,1.67
6558,Curtis Davis,21,14-07-2022,1.67
7670,Robert Bennett,3,14-07-2022,0.6699999999999999
2094,Marvin Hansen,38,14-07-2022,0.0
1780,Kenneth Harvey,37,14-07-2022,0.0
6955,Rafael Lampe,45,14-07-2022,0.6699999999999999
831,Lynne Dozier,49,14-07-2022,1.67
8248,Kathryn Ford,25,14-07-2022,0.0
204,Jerome Lawrence,45,14-07-2022,0.0
9040,Ann Gardner,21,14-07-2022,0.0
509,Leah Mendoza,39,14-07-2022,0.0
1813,Dwayne Williams,26,14-07-2022,0.6699999999999999
3473,Emmie Jenkins,34,14-07-2022,0.0
5411,David Lott,32,14-07-2022,0.0
1195,Louise Gerber,43,14-07-2022,1.67
3564,Rogelio Degeyter,25,14-07-2022,0.0
790,Salvatore Ketron,45,14-07-2022,0.0
7588,Raymond Trevino,45,14-07-2022,0.0
9560,Gloria Schmitz,26,14-07-2022,1.67
5943,Joe Gordon,48,14-07-2022,0.0
1576,Dorathy Lander,31,14-07-2022,0.0
9964,Jeanne Taylor,35,14-07-2022,0.6699999999999999
1252,Jeffrey Crumley,44,14-07-2022,0.0
8987,George Chausse,37,14-07-2022,0.0
3722,Nicole Natalie,21,14-07-2022,0.0
6818,Wilma Harden,46,14-07-2022,1.67
2143,Randy Balch,30,14-07-2022,0.0
4402,Steve Wolcott,41,14-07-2022,0.0
8113,Donnie Flores,4,14-07-2022,0.0
4030,Thersa Willhite,27,14-07-2022,0.0
4370,Ralph Roache,28,14-07-2022,0.0
354,Lisa Johnston,49,14-07-2022,0.0
3330,Priscilla Boyd,34,14-07-2022,0.0
7351,Barry Powell,50,14-07-2022,0.0
5221,John Galvin,37,14-07-2022,0.0
8423,Megan Elizondo,26,14-07-2022,0.0
2887,Lacie Jennings,7,14-07-2022,0.0
6366,Ray Zanola,27,14-07-2022,0.0
1294,Jeffrey Crumley,42,15-07-2022,0.0
3783,Nicole Natalie,24,15-07-2022,0.0
9474,Bruce Makela,23,15-07-2022,0.0
1368,Rose Vanatta,27,15-07-2022,0.0
8923,George Chausse,48,15-07-2022,0.0
6473,Anna Lauer,42,15-07-2022,0.0
828,Lynne Dozier,20,15-07-2022,0.0
5078,Linda Valdez,34,15-07-2022,0.0
8882,Jimmy Williamson,24,15-07-2022,0.0
7011,Scott Self,34,15-07-2022,0.0
4019,Thersa Willhite,48,15-07-2022,2.67
8649,Florence Smith,30,15-07-2022,0.0
431,John Vest,23,15-07-2022,0.0
6038,Carol Chapman,26,15-07-2022,2.67
3823,Joyce Osborne,38,15-07-2022,0.0
8151,Donnie Flores,24,15-07-2022,1.67
3240,Mary Remis,35,15-07-2022,0.0
1439,Ann Flanagan,42,15-07-2022,0.0
6714,Ruby Dicus,36,15-07-2022,1.67
3977,Howard Barnes,30,15-07-2022,0.0
3424,Emmie Jenkins,21,15-07-2022,1.67
9316,Maxie Banks,45,15-07-2022,0.0
6273,Shirley Murphree,36,15-07-2022,0.0
9038,Ann Gardner,44,15-07-2022,2.67
3668,William Diaz,27,15-07-2022,0.0
7823,Sarah Harwood,36,15-07-2022,0.6699999999999999
9807,Jay Traficante,47,15-07-2022,0.6699999999999999
8333,Michelle Robbins,28,15-07-2022,0.6699999999999999
2612,Alice Washington,24,15-07-2022,0.0
5455,David Lott,48,15-07-2022,0.6699999999999999
5878,Charles Brown,43,15-07-2022,0.0
4749,Vincent Robertson,23,15-07-2022,1.67
6964,Rafael Lampe,28,15-07-2022,0.0
5245,John Galvin,36,15-07-2022,0.0
9639,Amanda Leatham,25,15-07-2022,0.0
4411,Steve Wolcott,28,15-07-2022,0.0
7356,Barry Powell,30,15-07-2022,0.6699999999999999
4626,Anthony Hankerson,34,15-07-2022,1.67
9187,Marvin Wilson,28,15-07-2022,0.0
8770,Larry Williamson,35,15-07-2022,1.67
3071,Carlton Peyton,48,15-07-2022,1.67
290,Jerome Lawrence,33,15-07-2022,0.0
5791,Irene Semmes,4,15-07-2022,0.0
796,Salvatore Ketron,46,15-07-2022,0.0
313,Lisa Johnston,32,15-07-2022,0.6699999999999999
2807,Lacie Jennings,47,15-07-2022,0.6699999999999999
5559,David Herman,20,15-07-2022,2.67
8282,Kathryn Ford,20,15-07-2022,0.0
6145,Robert Locke,37,15-07-2022,0.0
1146,Louise Gerber,47,15-07-2022,0.0
4116,Tonya Rhodes,42,15-07-2022,0.0
7430,Joseph Pike,37,15-07-2022,0.0
2178,Randy Balch,27,15-07-2022,0.0
988,Lisa Bailes,34,15-07-2022,0.0
2942,Michael Cuneo,39,15-07-2022,0.0
6874,Wilma Harden,41,15-07-2022,0.0
8570,Eliz Urban,40,15-07-2022,0.0
107,Sandra Cox,43,15-07-2022,0.0
3509,Rogelio Degeyter,40,15-07-2022,1.67
658,Yvette Dugas,39,16-07-2022,2.67
6827,Wilma Harden,28,16-07-2022,0.6699999999999999
428,John Vest,44,16-07-2022,0.6699999999999999
3986,Howard Barnes,27,16-07-2022,0.0
8121,Donnie Flores,6,16-07-2022,1.67
2389,Louis Stater,20,16-07-2022,0.6699999999999999
5648,Dorthea Guyton,50,16-07-2022,0.6699999999999999
6971,Rafael Lampe,20,16-07-2022,0.0
2775,Janel Peeler,31,16-07-2022,0.6699999999999999
6466,Anna Lauer,35,16-07-2022,0.0
2065,Marvin Hansen,22,16-07-2022,0.0
4758,Vincent Robertson,26,16-07-2022,1.67
9494,Bruce Makela,48,16-07-2022,0.0
4536,Jacob Cole,50,16-07-2022,2.67
281,Jerome Lawrence,43,16-07-2022,0.6699999999999999
898,Lynne Dozier,25,16-07-2022,0.0
563,Leah Mendoza,44,16-07-2022,1.67
1266,Jeffrey Crumley,20,16-07-2022,0.6699999999999999
9078,Ann Gardner,43,16-07-2022,0.0
8306,Michelle Robbins,39,16-07-2022,1.67
1762,Kenneth Harvey,24,16-07-2022,0.0
3397,Priscilla Boyd,45,16-07-2022,0.0
6032,Carol Chapman,24,16-07-2022,0.0
4417,Steve Wolcott,25,16-07-2022,0.6699999999999999
7025,Scott Self,50,16-07-2022,0.0
6732,Ruby Dicus,20,16-07-2022,1.67
9221,Max Ceasar,49,16-07-2022,0.6699999999999999
1176,Louise Gerber,45,16-07-2022,0.6699999999999999
4967,Natasha Andrews,39,16-07-2022,0.0
1351,Rose Vanatta,44,16-07-2022,0.6699999999999999
4823,Lachelle Armstrong,27,16-07-2022,0.0
9104,Marvin Wilson,42,16-07-2022,1.67
2968,Michael Cuneo,29,16-07-2022,0.0
1090,David Orr,20,16-07-2022,0.0
2495,Brent Degan,4,16-07-2022,1.67
7480,Joseph Pike,35,16-07-2022,0.0
3443,Emmie Jenkins,37,16-07-2022,0.0
8929,George Chausse,42,16-07-2022,0.6699999999999999
3245,Mary Remis,35,16-07-2022,0.6699999999999999
7977,Nellie Alexander,29,16-07-2022,0.0
9370,Maxie Banks,28,16-07-2022,0.6699999999999999
1637,Anthony Wright,3,16-07-2022,0.6699999999999999
3108,Glenda Boswell,28,16-07-2022,0.6699999999999999
154,Sandra Cox,45,16-07-2022,0.0
1925,Evelyn Moran,47,16-07-2022,0.0
8722,Larry Williamson,45,16-07-2022,0.6699999999999999
348,Lisa Johnston,28,16-07-2022,1.67
3824,Joyce Osborne,32,16-07-2022,1.67
9393,Maxie Banks,24,17-07-2022,0.0
9232,Max Ceasar,35,17-07-2022,0.6699999999999999
9872,Jay Traficante,21,17-07-2022,0.6699999999999999
8080,Laura Acker,46,17-07-2022,0.0
88,Paul Glass,45,17-07-2022,0.0
404,John Vest,29,17-07-2022,0.6699999999999999
5380,Jerry Joy,36,17-07-2022,0.6699999999999999
1510,Dorathy Lander,50,17-07-2022,0.0
4554,Jacob Cole,43,17-07-2022,0.0
3533,Rogelio Degeyter,22,17-07-2022,0.6699999999999999
4820,Lachelle Armstrong,41,17-07-2022,0.6699999999999999
7647,Robert Bennett,30,17-07-2022,0.6699999999999999
8663,Florence Smith,25,17-07-2022,0.0
7390,Barry Powell,45,17-07-2022,0.0
320,Lisa Johnston,34,17-07-2022,0.0
3417,Emmie Jenkins,49,17-07-2022,0.6699999999999999
5727,Irene Semmes,49,17-07-2022,0.6699999999999999
2871,Lacie Jennings,31,17-07-2022,1.67
6479,Anna Lauer,34,17-07-2022,1.67
7829,Sarah Harwood,24,17-07-2022,0.0
1653,Anthony Wright,37,17-07-2022,0.0
9697,Amanda Leatham,23,17-07-2022,0.0
7124,Allison Sharkey,40,17-07-2022,2.67
3910,Howard Barnes,37,17-07-2022,1.67
5130,Thomas Poore,20,17-07-2022,0.0
1331,Rose Vanatta,24,17-07-2022,1.67
4302,Ralph Roache,50,17-07-2022,0.0
108,Sandra Cox,35,17-07-2022,0.0
3361,Priscilla Boyd,50,17-07-2022,0.0
5214,John Galvin,28,17-07-2022,0.6699999999999999
9116,Marvin Wilson,20,17-07-2022,2.67
911,Lisa Bailes,39,17-07-2022,0.6699999999999999
6136,Robert Locke,47,17-07-2022,1.67
7780,Lyndon Falls,44,17-07-2022,0.6699999999999999
9081,Ann Gardner,24,17-07-2022,0.6699999999999999
6612,Elinor Hill,45,17-07-2022,0.0
2405,Brent Degan,44,17-07-2022,0.0
7454,Joseph Pike,40,17-07-2022,0.0
8839,Jimmy Williamson,33,17-07-2022,0.0
6002,Carol Chapman,41,17-07-2022,1.67
3016,Carlton Peyton,20,17-07-2022,1.67
4054,Thersa Willhite,37,17-07-2022,0.0
2683,Alice Washington,38,17-07-2022,2.67
7294,Wendy Orr,28,17-07-2022,0.0
3704,Nicole Natalie,46,17-07-2022,0.6699999999999999
7582,Raymond Trevino,26,17-07-2022,0.6699999999999999
777,Salvatore Ketron,32,17-07-2022,0.0
9446,Bruce Makela,35,17-07-2022,0.0
3206,Mary Remis,48,17-07-2022,1.67
1129,Louise Gerber,38,17-07-2022,0.6699999999999999
6705,Ruby Dicus,20,17-07-2022,0.0
1840,Dwayne Williams,30,17-07-2022,0.0
8194,Donnie Flores,35,17-07-2022,0.0
7077,Scott Self,29,17-07-2022,0.0
8755,Larry Williamson,30,17-07-2022,0.0
2594,William Dixon,46,17-07-2022,0.0
7969,Nellie Alexander,50,17-07-2022,1.67
2192,Randy Balch,27,17-07-2022,0.0
1024,David Orr,40,17-07-2022,0.0
8349,Michelle Robbins,34,17-07-2022,0.0
1215,Jeffrey Crumley,46,17-07-2022,0.0
3130,Glenda Boswell,32,17-07-2022,0.0
5466,David Lott,20,17-07-2022,0.0
3651,William Diaz,29,17-07-2022,0.6699999999999999
4767,Vincent Robertson,22,17-07-2022,0.0
9903,Jeanne Taylor,41,17-07-2022,1.67
8542,Eliz Urban,29,17-07-2022,0.0
5431,David Lott,20,18-07-2022,0.0
4490,Steve Wolcott,46,18-07-2022,1.67
5137,Thomas Poore,48,18-07-2022,2.67
6011,Carol Chapman,22,18-07-2022,1.67
5928,Joe Gordon,40,18-07-2022,0.0
2075,Marvin Hansen,35,18-07-2022,0.6699999999999999
7423,Joseph Pike,44,18-07-2022,0.0
6379,Ray Zanola,37,18-07-2022,0.0
185,Sandra Cox,48,18-07-2022,0.0
6156,Robert Locke,31,18-07-2022,1.67
6851,Wilma Harden,27,18-07-2022,0.6699999999999999
4723,Vincent Robertson,21,18-07-2022,0.0
4686,Anthony Hankerson,22,18-07-2022,0.0
9391,Maxie Banks,50,18-07-2022,0.0
1379,Rose Vanatta,28,18-07-2022,0.0
7554,Raymond Trevino,35,18-07-2022,0.0
6249,Shirley Murphree,25,18-07-2022,0.0
7971,Nellie Alexander,40,18-07-2022,0.0
7707,Lyndon Falls,46,18-07-2022,0.0
1663,Anthony Wright,30,18-07-2022,1.67
9931,Jeanne Taylor,37,18-07-2022,0.0
4589,Jacob Cole,36,18-07-2022,0.6699999999999999
2547,William Dixon,46,18-07-2022,1.67
9831,Jay Traficante,43,18-07-2022,1.67
2670,Alice Washington,31,18-07-2022,1.67
5782,Irene Semmes,44,18-07-2022,2.67
5269,John Galvin,33,18-07-2022,1.67
4025,Thersa Willhite,22,18-07-2022,0.6699999999999999
3575,Rogelio Degeyter,40,18-07-2022,0.0
1248,Jeffrey Crumley,46,18-07-2022,0.6699999999999999
251,Jerome Lawrence,43,18-07-2022,1.67
1860,Dwayne Williams,36,18-07-2022,0.6699999999999999
3947,Howard Barnes,50,18-07-2022,1.67
6540,Curtis Davis,49,18-07-2022,0.0
3808,Joyce Osborne,33,18-07-2022,0.0
4265,Lois Harrington,34,18-07-2022,0.0
5378,Jerry Joy,31,18-07-2022,0.0
9663,Amanda Leatham,29,18-07-2022,0.0
8034,Laura Acker,33,18-07-2022,0.0
565,Leah Mendoza,33,18-07-2022,1.67
9290,Max Ceasar,20,18-07-2022,0.0
7668,Robert Bennett,44,18-07-2022,0.0
8499,Megan Elizondo,2,18-07-2022,1.67
7070,Scott Self,47,18-07-2022,0.0
9407,Bruce Makela,27,18-07-2022,0.0
1164,Louise Gerber,38,18-07-2022,0.0
5617,Dorthea Guyton,49,18-07-2022,0.0
8852,Jimmy Williamson,24,18-07-2022,2.67
1716,Kenneth Harvey,4,18-07-2022,0.6699999999999999
821,Lynne Dozier,24,18-07-2022,0.0
8713,Larry Williamson,41,18-07-2022,1.67
3012,Carlton Peyton,22,18-07-2022,0.0
69,Paul Glass,23,18-07-2022,0.6699999999999999
2852,Lacie Jennings,33,18-07-2022,0.0
9705,Gary Richardson,22,18-07-2022,0.0
3100,Glenda Boswell,49,18-07-2022,1.67
922,Lisa Bailes,48,18-07-2022,0.0
1516,Dorathy Lander,50,18-07-2022,0.0
1908,Evelyn Moran,48,18-07-2022,0.6699999999999999
6629,Elinor Hill,34,18-07-2022,0.0
8300,Michelle Robbins,45,18-07-2022,0.0
4835,Lachelle Armstrong,30,18-07-2022,1.67
9524,Gloria Schmitz,26,18-07-2022,0.0
7205,Wendy Orr,20,18-07-2022,0.0
2708,Janel Peeler,34,18-07-2022,1.67
7380,Barry Powell,32,18-07-2022,0.6699999999999999
769,Salvatore Ketron,42,18-07-2022,0.0
9043,Ann Gardner,44,18-07-2022,0.0
2360,Louis Stater,31,18-07-2022,1.67
4118,Tonya Rhodes,32,18-07-2022,0.6699999999999999
305,Lisa Johnston,25,18-07-2022,1.67
8966,George Chausse,27,18-07-2022,0.0
694,Yvette Dugas,48,18-07-2022,0.0
2132,Randy Balch,32,18-07-2022,1.67
3134,Glenda Boswell,46,19-07-2022,0.6699999999999999
7792,Lyndon Falls,39,19-07-2022,0.0
6367,Ray Zanola,50,19-07-2022,1.67
2270,Albert Ortiz,29,19-07-2022,0.0
9606,Amanda Leatham,48,19-07-2022,0.0
7840,Sarah Harwood,28,19-07-2022,1.67
1494,Ann Flanagan,39,19-07-2022,0.0
4046,Thersa Willhite,46,19-07-2022,0.6699999999999999
5243,John Galvin,40,19-07-2022,0.0
6486,Anna Lauer,40,19-07-2022,0.0
5488,David Lott,40,19-07-2022,0.6699999999999999
3936,Howard Barnes,4,19-07-2022,1.67
9789,Gary Richardson,27,19-07-2022,0.0
157,Sandra Cox,5,19-07-2022,0.0
413,John Vest,22,19-07-2022,0.6699999999999999
9814,Jay Traficante,25,19-07-2022,1.67
3313,Priscilla Boyd,39,19-07-2022,0.6699999999999999
4860,Lachelle Armstrong,24,19-07-2022,0.0
971,Lisa Bailes,47,19-07-2022,0.0
4382,Ralph Roache,48,19-07-2022,0.0
2865,Lacie Jennings,50,19-07-2022,1.67
8126,Donnie Flores,26,19-07-2022,1.67
3447,Emmie Jenkins,28,19-07-2022,0.0
9025,Ann Gardner,23,19-07-2022,0.0
40,Paul Glass,28,19-07-2022,0.0
2157,Randy Balch,36,19-07-2022,0.6699999999999999
5597,David Herman,44,19-07-2022,1.67
5831,Charles Brown,26,19-07-2022,0.6699999999999999
7304,Barry Powell,43,19-07-2022,1.67
7290,Wendy Orr,24,19-07-2022,0.0
4769,Vincent Robertson,22,19-07-2022,0.6699999999999999
4500,Jacob Cole,47,19-07-2022,0.0
1364,Rose Vanatta,26,19-07-2022,2.67
8201,Kathryn Ford,38,19-07-2022,0.0
7196,Allison Sharkey,32,19-07-2022,0.0
9228,Max Ceasar,22,19-07-2022,0.0
7079,Scott Self,34,19-07-2022,0.0
1606,Anthony Wright,41,19-07-2022,0.0
3540,Rogelio Degeyter,41,19-07-2022,1.67
8430,Megan Elizondo,30,19-07-2022,1.67
2619,Alice Washington,33,19-07-2022,0.0
3295,Mary Remis,3,19-07-2022,1.67
6122,Robert Locke,45,19-07-2022,0.0
2316,Louis Stater,25,19-07-2022,0.0
5103,Thomas Poore,22,19-07-2022,0.6699999999999999
7697,Robert Bennett,43,19-07-2022,0.0
1037,David Orr,26,19-07-2022,0.0
1138,Louise Gerber,31,19-07-2022,0.6699999999999999
2939,Michael Cuneo,30,19-07-2022,2.67
8658,Florence Smith,45,19-07-2022,0.0
8845,Jimmy Williamson,28,19-07-2022,0.6699999999999999
9462,Bruce Makela,25,19-07-2022,0.0
2470,Brent Degan,4,19-07-2022,0.0
1842,Dwayne Williams,22,19-07-2022,0.0
4106,Tonya Rhodes,38,19-07-2022,0.6699999999999999
9562,Gloria Schmitz,41,19-07-2022,0.6699999999999999
7542,Raymond Trevino,46,19-07-2022,0.0
8796,Larry Williamson,20,19-07-2022,2.67
812,Lynne Dozier,41,19-07-2022,2.67
2516,William Dixon,38,19-07-2022,2.67
261,Jerome Lawrence,28,19-07-2022,0.6699999999999999
5004,Linda Valdez,25,19-07-2022,0.0
9961,Jeanne Taylor,42,19-07-2022,0.0
8912,George Chausse,44,19-07-2022,0.0
6216,Shirley Murphree,25,19-07-2022,0.0
3804,Joyce Osborne,44,19-07-2022,0.0
4963,Natasha Andrews,20,19-07-2022,1.67
1604,Anthony Wright,50,20-07-2022,0.0
5948,Joe Gordon,23,20-07-2022,0.0
1001,David Orr,42,20-07-2022,1.67
